"Hand #","Hole Card 1","Hole Card 2","Flop Card 1","Flop Card 2","Flop Card 3","Turn","River","BB","Date","Position","F Act","R Act","T Act","Bet F","Bet R","Bet T","Bet PF"
"4090199913","51","48","45","20","9","6","0","false","2021/03/19  3:29 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090199826","34","46","31","40","36","4","10","false","2021/03/19  3:29 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090199534","20","28","2","32","16","5","0","false","2021/03/19  3:28 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090199422","9","3","18","5","17","13","0","false","2021/03/19  3:28 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090199185","31","27","47","40","34","0","0","false","2021/03/19  3:27 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090198914","48","4","0","0","0","0","0","false","2021/03/19  3:27 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090198724","13","20","6","39","29","5","13","false","2021/03/19  3:26 pm","SB","B","XF","XC","$0.22","$0.00","$0.71","$0.15"
"4090198422","25","24","0","0","0","0","0","true","2021/03/19  3:25 pm","BB","","","","$0.00","$0.00","$0.00","$0.15"
"4090198213","39","11","5","17","52","2","8","false","2021/03/19  3:25 pm","SB","XC","XC","XC","$0.12","$0.69","$0.43","$0.15"
"4090197999","34","2","12","21","37","10","5","false","2021/03/19  3:24 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090197794","16","27","19","13","10","10","3","true","2021/03/19  3:24 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090197602","23","33","5","21","32","9","14","false","2021/03/19  3:23 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090197302","26","9","0","0","0","0","0","false","2021/03/19  3:22 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090197152","25","28","6","5","15","11","12","false","2021/03/19  3:22 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090197118","37","20","0","0","0","0","0","false","2021/03/19  3:22 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090196658","10","14","11","35","42","4","14","false","2021/03/19  3:21 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090196551","11","45","30","27","23","2","11","false","2021/03/19  3:20 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090196415","26","47","0","0","0","0","0","false","2021/03/19  3:20 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4090196316","24","17","44","8","12","0","0","false","2021/03/19  3:20 pm","SB","XF","","","$0.00","$0.00","$0.00","$0.05"
"4090196289","26","29","0","0","0","0","0","false","2021/03/19  3:20 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090196083","48","32","5","11","25","0","0","true","2021/03/19  3:19 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090196045","52","42","0","0","0","0","0","true","2021/03/19  3:19 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090195765","12","8","28","14","34","4","5","false","2021/03/19  3:18 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090195550","11","34","2","19","10","11","5","false","2021/03/19  3:18 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090195499","35","41","27","22","11","0","0","false","2021/03/19  3:17 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090195371","35","9","1","18","21","0","0","false","2021/03/19  3:17 pm","MP","B","","","$0.00","$0.00","$0.00","$0.15"
"4090194925","31","27","12","1","41","10","14","false","2021/03/19  3:16 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090194706","39","7","0","0","0","0","0","false","2021/03/19  3:15 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090194462","32","4","36","40","1","0","0","false","2021/03/19  3:15 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090194450","30","4","44","3","26","8","11","false","2021/03/19  3:15 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090194283","47","19","0","0","0","0","0","true","2021/03/19  3:14 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090194069","8","44","43","38","42","0","0","false","2021/03/19  3:14 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090193984","9","46","35","39","1","0","0","false","2021/03/19  3:13 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090193759","24","31","48","28","49","0","0","false","2021/03/19  3:13 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090193583","32","16","4","34","52","0","0","false","2021/03/19  3:12 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090193521","43","3","0","0","0","0","0","false","2021/03/19  3:12 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090193354","9","32","0","0","0","0","0","false","2021/03/19  3:12 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090193313","22","16","50","44","11","14","4","true","2021/03/19  3:12 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090193087","23","32","25","30","20","3","0","false","2021/03/19  3:11 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090192858","31","14","5","23","24","9","0","false","2021/03/19  3:11 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090192786","19","2","0","0","0","0","0","true","2021/03/19  3:10 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090192486","49","21","39","48","20","12","0","false","2021/03/19  3:10 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090192264","17","41","0","0","0","0","0","false","2021/03/19  3:09 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090191347","11","34","0","0","0","0","0","false","2021/03/19  3:07 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090191227","47","14","29","6","24","2","9","false","2021/03/19  3:06 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090191014","22","1","2","31","49","9","13","false","2021/03/19  3:06 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090190851","21","5","49","16","35","0","0","false","2021/03/19  3:05 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090190701","6","41","2","30","7","0","0","false","2021/03/19  3:05 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090190528","6","4","15","23","14","0","0","false","2021/03/19  3:04 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090190205","47","41","19","43","11","12","11","true","2021/03/19  3:04 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090190056","19","1","16","33","38","0","0","true","2021/03/19  3:03 pm","BB","XF","","","$0.00","$0.00","$0.00","$0.05"
"4090189864","32","16","0","0","0","0","0","false","2021/03/19  3:03 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090189660","25","46","11","12","14","14","0","false","2021/03/19  3:02 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090189249","39","47","48","12","24","3","0","false","2021/03/19  3:01 pm","MP","B","","B","$0.41","$0.00","$0.00","$0.25"
"4090189180","38","4","1","51","37","10","0","false","2021/03/19  3:01 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090188910","47","27","20","5","26","11","10","false","2021/03/19  3:00 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090188867","19","2","50","12","24","0","0","false","2021/03/19  3:00 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090188337","12","34","32","11","30","2","13","false","2021/03/19  2:59 pm","BTN","X","X","X","$0.00","$0.00","$0.00","$0.15"
"4090188279","16","3","5","45","14","9","8","false","2021/03/19  2:59 pm","BTN","F","","","$0.00","$0.00","$0.00","$0.62"
"4090187909","25","5","44","11","30","9","0","false","2021/03/19  2:58 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090187907","47","40","42","12","6","5","8","false","2021/03/19  2:58 pm","SB","X","","XF","$0.00","$0.00","$0.00","$0.05"
"4090187637","25","2","52","26","30","0","0","true","2021/03/19  2:57 pm","BB","XF","","","$0.00","$0.00","$0.00","$0.05"
"4090187431","50","49","46","4","11","0","0","false","2021/03/19  2:57 pm","EP","B","","","$0.00","$0.00","$0.00","$0.15"
"4090187198","34","6","32","10","9","0","0","false","2021/03/19  2:56 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090187070","9","41","48","15","40","0","0","false","2021/03/19  2:56 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090186960","48","6","29","35","32","13","4","true","2021/03/19  2:55 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090186555","45","43","21","39","11","3","6","false","2021/03/19  2:54 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090186249","26","4","12","31","40","0","0","false","2021/03/19  2:54 pm","SB","B","","","$0.00","$0.00","$0.00","$0.15"
"4090185817","44","43","32","30","38","4","11","true","2021/03/19  2:53 pm","BB","X","B","B","$0.00","$0.00","$0.09","$0.05"
"4089836191","41","14","48","18","12","0","0","false","2021/03/18  8:46 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089836023","20","3","40","12","15","11","2","false","2021/03/18  8:46 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089835731","13","50","4","44","52","10","0","false","2021/03/18  8:45 pm","CO","B","","B","$0.27","$0.00","$0.00","$0.15"
"4089835472","49","10","0","0","0","0","0","false","2021/03/18  8:45 pm","CO","","","","$0.00","$0.00","$0.00","$0.17"
"4089835452","52","9","0","0","0","0","0","false","2021/03/18  8:45 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4089835058","10","6","0","0","0","0","0","false","2021/03/18  8:44 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089834514","31","5","43","44","36","14","12","false","2021/03/18  8:43 pm","SB","B","X","BC","$0.29","$0.00","$1.67","$0.15"
"4089834385","32","17","8","30","49","5","0","false","2021/03/18  8:43 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089834010","43","40","0","0","0","0","0","true","2021/03/18  8:42 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089833694","24","11","23","40","46","3","0","true","2021/03/18  8:42 pm","BB","XC","","XF","$0.15","$0.00","$0.00","$0.15"
"4089833663","38","40","0","0","0","0","0","false","2021/03/18  8:42 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089833388","42","28","37","52","40","0","0","false","2021/03/18  8:41 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089833242","52","27","0","0","0","0","0","false","2021/03/18  8:41 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4089833000","39","35","23","40","19","6","3","false","2021/03/18  8:40 pm","CO","C","F","X","$0.24","$0.00","$0.00","$0.27"
"4089832987","49","7","0","0","0","0","0","false","2021/03/18  8:40 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089832770","5","15","0","0","0","0","0","false","2021/03/18  8:40 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089832584","9","1","4","46","33","14","13","true","2021/03/18  8:40 pm","BB","X","X","X","$0.00","$0.00","$0.00","$0.05"
"4089832507","48","31","0","0","0","0","0","false","2021/03/18  8:39 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089832207","26","1","0","0","0","0","0","true","2021/03/18  8:39 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089832156","39","3","32","44","1","9","8","false","2021/03/18  8:39 pm","BTN","B","F","B","$0.26","$0.00","$0.62","$0.15"
"4089832060","30","27","0","0","0","0","0","false","2021/03/18  8:39 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089831961","51","8","0","0","0","0","0","false","2021/03/18  8:38 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089831660","25","49","51","23","32","2","0","false","2021/03/18  8:38 pm","SB","B","","B","$0.26","$0.00","$0.00","$0.15"
"4089831595","34","46","0","0","0","0","0","false","2021/03/18  8:38 pm","CO","","","","$0.00","$0.00","$0.00","$0.15"
"4089831300","43","27","30","5","51","9","0","false","2021/03/18  8:37 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089831094","24","30","0","0","0","0","0","false","2021/03/18  8:37 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089830770","44","28","0","0","0","0","0","true","2021/03/18  8:36 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089830447","32","15","51","12","44","0","0","true","2021/03/18  8:36 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089830277","19","40","0","0","0","0","0","false","2021/03/18  8:35 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089830042","51","32","40","36","17","8","3","false","2021/03/18  8:35 pm","CO","X","XF","B","$0.00","$0.00","$0.40","$0.25"
"4089829779","44","28","0","0","0","0","0","false","2021/03/18  8:34 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089829619","26","22","0","0","0","0","0","false","2021/03/18  8:34 pm","BTN","","","","$0.00","$0.00","$0.00","$0.15"
"4089829085","34","32","14","37","23","10","4","false","2021/03/18  8:33 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089828995","5","31","1","29","21","3","2","false","2021/03/18  8:33 pm","SB","B","XC","B","$0.33","$0.25","$0.80","$0.15"
"4089828897","46","2","0","0","0","0","0","true","2021/03/18  8:33 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089828489","11","23","0","0","0","0","0","false","2021/03/18  8:32 pm","MP","","","","$0.00","$0.00","$0.00","$0.05"
"4089828103","50","48","1","28","16","2","13","true","2021/03/18  8:31 pm","BB","BC","","","$1.03","$0.00","$0.00","$0.15"
"4089827333","10","45","15","47","18","14","4","false","2021/03/18  8:30 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089827291","22","16","3","37","38","4","13","false","2021/03/18  8:30 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089827086","29","28","0","0","0","0","0","false","2021/03/18  8:29 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089826672","38","35","51","17","20","0","0","false","2021/03/18  8:28 pm","SB","B","","","$0.00","$0.00","$0.00","$0.15"
"4089826637","26","32","4","27","7","7","14","false","2021/03/18  8:28 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089826424","46","43","0","0","0","0","0","true","2021/03/18  8:28 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089826217","11","42","0","0","0","0","0","false","2021/03/18  8:28 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089826169","26","16","52","1","8","6","0","false","2021/03/18  8:27 pm","BTN","B","","B","$0.27","$0.00","$0.00","$0.15"
"4089825975","6","43","0","0","0","0","0","false","2021/03/18  8:27 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089825270","20","7","9","1","36","14","11","false","2021/03/18  8:26 pm","SB","X","XC","XC","$0.00","$0.05","$0.30","$0.25"
"4089824930","52","37","9","6","39","13","4","false","2021/03/18  8:25 pm","BTN","X","C","C","$0.00","$0.40","$0.25","$0.15"
"4089824586","36","34","0","0","0","0","0","false","2021/03/18  8:25 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089824392","48","5","0","0","0","0","0","true","2021/03/18  8:24 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089824336","38","21","50","43","34","2","2","true","2021/03/18  8:24 pm","BB","B","","B","$0.43","$0.00","$0.90","$0.15"
"4089824069","16","41","0","0","0","0","0","false","2021/03/18  8:24 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4089823714","48","6","0","0","0","0","0","false","2021/03/18  8:23 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089823397","23","15","52","49","47","12","9","false","2021/03/18  8:22 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4089823390","5","42","0","0","0","0","0","false","2021/03/18  8:22 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089822741","37","18","24","5","34","4","0","false","2021/03/18  8:21 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089822651","11","24","16","48","19","13","0","false","2021/03/18  8:21 pm","MP","B","","B","$1.71","$0.00","$0.00","$0.75"
"4089822495","9","15","0","0","0","0","0","false","2021/03/18  8:21 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089822049","12","48","0","0","0","0","0","false","2021/03/18  8:20 pm","BTN","","","","$0.00","$0.00","$0.00","$0.15"
"4089821931","3","16","0","0","0","0","0","true","2021/03/18  8:19 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089821628","38","31","18","16","39","11","8","false","2021/03/18  8:19 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089821570","11","32","0","0","0","0","0","false","2021/03/18  8:19 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4089821353","8","32","0","0","0","0","0","false","2021/03/18  8:18 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089821143","11","36","0","0","0","0","0","false","2021/03/18  8:18 pm","CO","","","","$0.00","$0.00","$0.00","$0.05"
"4089820922","51","18","0","0","0","0","0","false","2021/03/18  8:18 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089820574","23","6","0","0","0","0","0","false","2021/03/18  8:17 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089820452","52","37","17","25","29","12","9","false","2021/03/18  8:17 pm","SB","XC","X","X","$0.16","$0.00","$0.00","$1.00"
"4089820052","18","44","46","32","11","0","0","true","2021/03/18  8:16 pm","BB","B","","","$0.00","$0.00","$0.00","$0.30"
"4089819788","49","2","15","4","33","0","0","true","2021/03/18  8:15 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089819328","11","43","17","47","9","7","7","false","2021/03/18  8:15 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089819228","38","18","51","5","1","0","0","false","2021/03/18  8:14 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089819035","25","45","0","0","0","0","0","false","2021/03/18  8:14 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089818863","20","28","38","24","10","6","0","false","2021/03/18  8:14 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089818772","39","27","0","0","0","0","0","false","2021/03/18  8:13 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4089818668","9","3","0","0","0","0","0","false","2021/03/18  8:13 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089818535","48","7","0","0","0","0","0","false","2021/03/18  8:13 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4089818352","51","43","0","0","0","0","0","true","2021/03/18  8:13 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089818251","26","18","0","0","0","0","0","true","2021/03/18  8:12 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4089817821","8","43","34","40","46","0","0","false","2021/03/18  8:12 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089817671","47","40","1","23","49","0","0","false","2021/03/18  8:11 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089817555","32","17","0","0","0","0","0","false","2021/03/18  8:11 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089816849","26","5","40","22","47","2","8","false","2021/03/18  8:10 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4089816780","22","6","49","41","51","13","12","false","2021/03/18  8:10 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4089816154","37","9","29","10","31","6","0","false","2021/03/18  8:08 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4089816022","39","49","21","1","9","3","3","false","2021/03/18  8:08 pm","SB","XC","X","XC","$0.24","$0.00","$0.59","$0.15"
"4089815704","26","30","0","0","0","0","0","true","2021/03/18  8:08 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
